recency,variety_categories,avg_discount,monetary,frequency,total_qty,avg_qty,cluster
1,4,0.0,47976.56,295,7514,25.471186440677965,0
0,4,0.08237179487179488,253274.61,309,46922,151.85113268608416,1
2,4,0.0,37114.14,298,6968,23.38255033557047,0
7,4,0.08464955577492596,329004.43,323,51461,159.32198142414862,1
1,4,0.0,41942.35,305,7256,23.79016393442623,0
4,4,0.08425584255842558,228572.99,281,39795,141.61921708185054,1
7,4,0.0,44563.42,303,7059,23.297029702970296,0
0,4,0.0,48481.15,325,7988,24.57846153846154,0
14,4,0.08370327102803739,263657.65,298,43626,146.39597315436242,1
5,4,0.0,50144.93,290,6867,23.679310344827588,0
3,4,0.08348813209494324,292054.22,309,48331,156.41100323624596,1
6,4,0.08509280742459398,243820.68,285,41276,144.8280701754386,1
0,4,0.0,35694.659999999996,278,6562,23.60431654676259,0
4,4,0.0,39258.0,297,7264,24.457912457912457,0
4,4,0.0,41505.340000000004,297,7233,24.353535353535353,0
0,4,0.0,43351.19,291,7007,24.079037800687285,0
0,4,0.08293785310734464,261008.71,282,45292,160.60992907801418,1
1,4,0.08386904761904762,240313.36,287,41797,145.6341463414634,1
1,4,0.0825625,224690.9,274,39490,144.12408759124088,1
3,4,0.08354876615746182,225405.49,286,42120,147.27272727272728,1
0,4,0.0,45136.93,317,7232,22.813880126182966,0
1,4,0.08502732240437158,258867.95,300,47030,156.76666666666668,1
1,4,0.08327832783278329,238619.25,303,46109,152.17491749174917,1
1,4,0.08194154488517745,293216.7,322,47504,147.527950310559,1
0,4,0.0,48910.48,327,7852,24.01223241590214,0
1,4,0.0,34795.1,310,7299,23.545161290322582,0
9,4,0.0,48338.16,297,7249,24.40740740740741,0
0,4,0.0,34101.52,300,7205,24.016666666666666,0
2,4,0.08426829268292683,238462.74,270,42485,157.35185185185185,1
1,4,0.0,43366.33,303,7208,23.78877887788779,0
4,4,0.0830761316872428,257921.45,338,49170,145.47337278106508,1
2,4,0.0,42277.47,289,7213,24.958477508650518,0
4,4,0.0,52530.8,297,7128,24.0,0
0,4,0.08303941908713693,252043.87,310,47779,154.1258064516129,1
2,4,0.0,40002.97,291,6803,23.378006872852232,0
2,4,0.0,42330.32,293,7242,24.716723549488055,0
3,4,0.0,40313.28,307,7755,25.26058631921824,0
1,4,0.0,44641.83,293,7079,24.160409556313994,0
1,4,0.0,48757.12,284,6563,23.109154929577464,0
2,4,0.0,34723.74,300,7399,24.663333333333334,0
9,4,0.0,51618.8,321,7601,23.6791277258567,0
1,4,0.0,36200.7,296,7202,24.33108108108108,0
5,4,0.0,46763.86,340,8451,24.855882352941176,0
0,4,0.08103813559322035,267358.32,319,46345,145.282131661442,1
1,4,0.0,43329.56,294,7060,24.01360544217687,0
0,4,0.08341040462427746,231041.9,279,42461,152.1899641577061,1
6,4,0.0,43632.11,297,6814,22.94276094276094,0
1,4,0.0,39206.87,322,7772,24.13664596273292,0
0,4,0.08443579766536966,244535.76,272,39135,143.87867647058823,1
7,4,0.0,42487.64,274,6383,23.295620437956206,0
1,4,0.0,42864.77,312,7220,23.141025641025642,0
2,4,0.08195652173913044,271218.58,310,46035,148.5,1
2,4,0.08329809725158561,269869.5,304,47480,156.18421052631578,1
16,4,0.0856430155210643,254800.56,303,47218,155.83498349834983,1
4,4,0.0,40254.92,303,7247,23.917491749174918,0
4,4,0.0,43958.3,298,7080,23.758389261744966,0
1,4,0.0,47016.03,317,7459,23.529968454258675,0
3,4,0.08405432595573441,272124.31,326,51841,159.02147239263803,1
2,4,0.0,39897.159999999996,264,6281,23.791666666666668,0
1,4,0.0,45486.55,294,6918,23.53061224489796,0
6,4,0.0,41798.5,289,6851,23.705882352941178,0
5,4,0.0,50185.0,311,7187,23.109324758842444,0
6,4,0.08273809523809524,211962.06,281,42018,149.53024911032028,1
2,4,0.0,37470.44,288,7329,25.447916666666668,0
4,4,0.0,38518.31,293,7238,24.703071672354948,0
0,4,0.0,37817.62,286,6966,24.356643356643357,0
1,4,0.0,46587.54,291,6723,23.103092783505154,0
2,4,0.0,54599.89,317,7654,24.145110410094638,0
3,4,0.08304455445544555,205527.33,277,42399,153.06498194945848,1
1,4,0.08450390189520623,222518.65,291,45795,157.37113402061857,1
1,4,0.0,37809.66,294,7038,23.93877551020408,0
13,4,0.0,40758.05,291,6800,23.367697594501717,0
5,4,0.0,50767.18,305,7616,24.970491803278687,0
4,4,0.0,38137.55,308,7118,23.11038961038961,0
7,4,0.08253012048192772,242276.23,297,45796,154.1952861952862,1
7,4,0.0,38780.29,308,7694,24.98051948051948,0
5,4,0.08450624290578888,238575.37,300,44415,148.05,1
0,4,0.0,43750.75,288,6608,22.944444444444443,0
0,4,0.0,44299.91,321,7624,23.75077881619938,0
9,4,0.0,35938.68,298,6953,23.33221476510067,0
5,4,0.0,42252.56,298,7261,24.36577181208054,0
2,4,0.0,39294.73,274,6267,22.87226277372263,0
0,4,0.0,30491.829999999998,294,7171,24.391156462585034,0
2,4,0.08590308370044053,278741.02,324,46584,143.77777777777777,1
1,4,0.0,45571.76,309,7687,24.87702265372168,0
2,4,0.0,47162.85,314,7950,25.318471337579616,0
4,4,0.0,49875.299999999996,314,7822,24.910828025477706,0
1,4,0.08499480789200416,309749.36,326,51196,157.04294478527606,1
0,4,0.0,41847.1,327,7339,22.4434250764526,0
7,4,0.0,41427.08,290,7131,24.589655172413792,0
9,4,0.0,37874.51,293,6812,23.24914675767918,0
2,4,0.0,45900.45,291,7298,25.079037800687285,0
1,4,0.0,42516.82,301,7056,23.441860465116278,0
2,4,0.0,41753.87,296,6755,22.820945945945947,0
2,4,0.0,45465.99,325,7473,22.993846153846153,0
11,4,0.0,45672.72,321,7359,22.925233644859812,0
0,4,0.0,40953.84,291,7250,24.914089347079038,0
2,4,0.0831389183457052,275913.64,304,47003,154.61513157894737,1
1,4,0.0,41504.42,281,6489,23.09252669039146,0
2,4,0.0,44716.1,293,7025,23.976109215017065,0
4,4,0.08251173708920187,273567.88,289,42576,147.32179930795849,1
4,4,0.0,42541.37,293,6687,22.822525597269625,0
0,4,0.08418994413407822,277571.65,295,46110,156.3050847457627,1
1,4,0.0,36027.65,281,7106,25.28825622775801,0
3,4,0.0,37183.61,309,7155,23.155339805825243,0
2,4,0.0,53054.770000000004,326,7820,23.987730061349694,0
16,4,0.0,47423.6,311,7363,23.675241157556272,0
0,4,0.08300415800415802,262995.05,311,47425,152.491961414791,1
0,4,0.0,39470.22,298,7085,23.7751677852349,0
2,4,0.08476044852191641,331061.17,318,49747,156.43710691823898,1
0,4,0.0832004555808656,259204.44,296,45070,152.26351351351352,1
5,4,0.08328387734915925,275024.33,338,50990,150.85798816568047,1
4,4,0.08446327683615819,282959.94,292,45445,155.6335616438356,1
7,4,0.0,48038.75,344,8535,24.811046511627907,0
2,4,0.08442928039702233,215622.86,263,40699,154.7490494296578,1
2,4,0.08340909090909092,241762.64,301,44222,146.91694352159467,1
2,4,0.08528761061946903,274783.66,308,45928,149.11688311688312,1
7,4,0.0825774336283186,261155.38,295,45585,154.52542372881356,1
2,4,0.0,42699.25,300,6806,22.686666666666667,0
1,4,0.0,38616.96,302,7170,23.741721854304636,0
0,4,0.0,46309.86,294,7580,25.782312925170068,0
2,4,0.08419689119170984,273186.18,311,48263,155.18649517684887,1
4,4,0.0,44295.64,310,7558,24.38064516129032,0
0,4,0.08318824809575626,275009.48,301,46263,153.69767441860466,1
0,4,0.0,38735.52,311,7321,23.540192926045016,0
2,4,0.0,49315.64,299,7461,24.953177257525084,0
3,4,0.0,46589.95,314,7817,24.894904458598727,0
1,4,0.0,43496.479999999996,298,7421,24.90268456375839,0
3,4,0.0,41714.84,287,6976,24.306620209059233,0
3,4,0.0,46055.15,336,7882,23.458333333333332,0
6,4,0.08483563096500531,273205.13,309,48032,155.4433656957929,1
2,4,0.0,39111.8,276,6705,24.293478260869566,0
0,4,0.0,42003.39,308,7350,23.863636363636363,0
1,4,0.08597826086956523,251459.61,309,46966,151.9935275080906,1
4,4,0.0,50073.06,276,6494,23.528985507246375,0
2,4,0.0,46393.15,307,7658,24.944625407166125,0
6,4,0.08352272727272728,246454.17,325,48611,149.5723076923077,1
9,4,0.08136261261261261,301141.9,301,44263,147.0531561461794,1
3,4,0.0,38832.03,298,7068,23.71812080536913,0
3,4,0.0,37062.21,304,7208,23.710526315789473,0
3,4,0.0,40022.13,295,6911,23.427118644067797,0
0,4,0.08152053274139845,241716.5,304,45661,150.20065789473685,1
5,4,0.0,52354.7,314,7576,24.127388535031848,0
1,4,0.08388946819603754,237666.43,310,48873,157.65483870967742,1
0,4,0.0,45124.17,280,6480,23.142857142857142,0
0,4,0.0,51378.73,302,7832,25.933774834437084,0
4,4,0.08250551876379691,212404.94,303,45826,151.24092409240924,1
0,4,0.0,35203.3,286,6860,23.986013986013987,0
0,4,0.0,42241.46,298,7531,25.27181208053691,0
7,4,0.08486187845303868,275288.77,309,47056,152.28478964401293,1
0,4,0.0,49845.82,303,7307,24.115511551155116,0
1,4,0.0,38944.8,330,7577,22.96060606060606,0
7,4,0.0,51962.54,306,7614,24.88235294117647,0
3,4,0.0,37873.9,288,6940,24.09722222222222,0
0,4,0.0,56087.03,327,8454,25.853211009174313,0
1,4,0.0,45304.65,307,7188,23.41368078175896,0
1,4,0.0,37736.16,309,7716,24.97087378640777,0
9,4,0.0,43357.7,292,7156,24.506849315068493,0
7,4,0.0,37230.64,279,6394,22.91756272401434,0
0,4,0.08431372549019608,233789.02,295,43130,146.20338983050848,1
3,4,0.08329493087557603,253149.73,285,43092,151.2,1
0,4,0.0,39839.26,311,6838,21.987138263665596,0
0,4,0.0,40082.65,282,6405,22.71276595744681,0
1,4,0.0,41039.56,278,6361,22.881294964028775,0
1,4,0.0,42680.07,323,7693,23.81733746130031,0
0,4,0.0,39221.13,292,7064,24.19178082191781,0
0,4,0.08475682087781733,261320.55,279,43282,155.1326164874552,1
1,4,0.0,45049.97,339,8054,23.75811209439528,0
10,4,0.0,48606.71,341,8518,24.979472140762464,0
7,4,0.0,53606.35,323,7947,24.603715170278637,0
1,4,0.0,45901.7,303,7423,24.498349834983497,0
0,4,0.0,39406.84,284,6588,23.197183098591548,0
0,4,0.08454022988505747,242278.67,293,44375,151.4505119453925,1
4,4,0.0,42401.71,316,7711,24.401898734177216,0
0,4,0.0,42245.38,279,6944,24.88888888888889,0
3,4,0.0,44382.53,329,8095,24.6048632218845,0
6,4,0.0832035595105673,259961.52,299,45103,150.84615384615384,1
0,4,0.08325242718446603,241087.89,283,41279,145.86219081272085,1
4,4,0.0,39282.340000000004,285,7014,24.610526315789475,0
0,4,0.08269230769230769,218970.54,279,40713,145.9247311827957,1
1,4,0.08240000000000001,241243.12,287,43201,150.5261324041812,1
0,4,0.0,44102.0,323,7458,23.089783281733745,0
0,4,0.08522988505747127,269930.28,291,44081,151.4810996563574,1
2,4,0.08312912346842602,289371.69,359,52468,146.15041782729804,1
9,4,0.0,37428.76,260,6171,23.734615384615385,0
0,4,0.0,50767.84,340,8428,24.788235294117648,0
1,4,0.08400876232201533,252356.11,291,45231,155.43298969072166,1
2,4,0.08393057110862262,309015.97,296,45587,154.01013513513513,1
3,4,0.0,46004.2,310,7775,25.080645161290324,0
1,4,0.08277486910994764,293604.55,319,47517,148.95611285266457,1
0,4,0.0,48801.09,290,7320,25.24137931034483,0
3,4,0.0,45886.75,310,7449,24.029032258064515,0
0,4,0.08370913190529876,205376.73,289,44413,153.67820069204151,1
2,4,0.08389830508474577,283564.57,323,46089,142.69040247678018,1
6,4,0.0,35031.78,264,5963,22.58712121212121,0
11,4,0.0,43453.04,330,7725,23.40909090909091,0
9,4,0.0,47647.22,282,6693,23.73404255319149,0
4,4,0.0,41331.43,295,6653,22.552542372881355,0
1,4,0.0,48597.47,319,7813,24.49216300940439,0
2,4,0.08211822660098524,260402.13,329,50643,153.93009118541033,1
4,4,0.08209121245828699,228317.1,300,44321,147.73666666666668,1
0,4,0.0,46282.81,305,7558,24.78032786885246,0
0,4,0.08576349024110219,247523.03,286,44770,156.53846153846155,1
0,4,0.0,41059.54,297,7567,25.478114478114477,0
0,4,0.0,44609.63,284,6835,24.066901408450704,0
2,4,0.0,49270.46,314,7448,23.719745222929937,0
0,4,0.0,56084.19,311,7952,25.569131832797428,0
2,4,0.0,49684.73,359,8748,24.367688022284124,0
5,4,0.0,37060.08,301,7028,23.348837209302324,0
0,4,0.0,44095.48,294,7014,23.857142857142858,0
1,4,0.0,38974.47,279,6595,23.63799283154122,0
8,4,0.0,39847.54,290,7095,24.46551724137931,0
4,4,0.0,42084.52,312,7418,23.775641025641026,0
1,4,0.0,45123.38,303,6901,22.775577557755774,0
0,4,0.0,46063.64,282,6693,23.73404255319149,0
8,4,0.0,33471.14,315,7471,23.71746031746032,0
4,4,0.0,39830.17,292,7075,24.22945205479452,0
3,4,0.0,48789.7,321,7801,24.302180685358255,0
2,4,0.0,40535.46,297,7317,24.636363636363637,0
3,4,0.08534883720930234,255236.96,280,43858,156.63571428571427,1
0,4,0.0,42444.38,301,6904,22.93687707641196,0
1,4,0.08364595545134819,247030.22,289,42686,147.7024221453287,1
3,4,0.0,49031.96,301,7574,25.162790697674417,0
2,4,0.0,39980.12,302,6993,23.155629139072847,0
3,4,0.0,44197.53,296,7023,23.72635135135135,0
2,4,0.0,48425.0,324,7747,23.910493827160494,0
4,4,0.0,47942.08,304,6978,22.95394736842105,0
2,4,0.0,39482.75,303,6857,22.63036303630363,0
0,4,0.08314777327935223,249473.78,345,49020,142.08695652173913,1
1,4,0.0,44858.76,305,7347,24.088524590163935,0
1,4,0.08600451467268623,281330.37,297,45548,153.36026936026937,1
1,4,0.0,48832.7,333,7750,23.273273273273272,0
1,4,0.08361884368308352,271932.08,321,48006,149.55140186915887,1
3,4,0.0,49430.8,307,7098,23.120521172638437,0
2,4,0.0,50435.11,302,7377,24.427152317880793,0
3,4,0.0,43412.87,330,8091,24.51818181818182,0
19,4,0.08338983050847457,239760.03,302,44232,146.46357615894038,1
2,4,0.0,41258.75,298,7019,23.553691275167786,0
1,4,0.08393425238600212,286183.81,326,48940,150.12269938650306,1
1,4,0.0,40179.2,295,7255,24.593220338983052,0
7,4,0.0,37334.78,317,7371,23.252365930599368,0
0,4,0.0,38932.34,271,6647,24.527675276752767,0
0,4,0.08380588876772084,295540.76,303,46204,152.4884488448845,1
4,4,0.0,46659.35,310,7472,24.10322580645161,0
6,4,0.08291069459757443,252863.93,295,46761,158.51186440677967,1
1,4,0.0,37595.69,297,7170,24.141414141414142,0
20,4,0.0,34834.88,304,6988,22.986842105263158,0
9,4,0.08658675799086758,279345.56,284,44910,158.1338028169014,1
1,4,0.0,37811.67,300,6874,22.913333333333334,0
4,4,0.08431603773584906,287463.33,279,43920,157.41935483870967,1
2,4,0.0,41205.66,288,6730,23.368055555555557,0
12,4,0.0,42497.770000000004,316,7855,24.85759493670886,0
0,4,0.0,47622.48,300,7215,24.05,0
3,4,0.0,38193.05,312,7099,22.753205128205128,0
6,4,0.08384955752212389,232688.51,306,45813,149.7156862745098,1
2,4,0.0,43319.979999999996,267,6263,23.45692883895131,0
4,4,0.0,35715.67,306,7383,24.127450980392158,0
8,4,0.0,38159.46,260,6295,24.21153846153846,0
5,4,0.0,35942.94,273,6569,24.062271062271062,0
5,4,0.0,46505.31,302,7235,23.956953642384107,0
0,4,0.08232954545454546,223884.22,291,43578,149.75257731958763,1
0,4,0.0,37704.44,295,6892,23.36271186440678,0
12,4,0.08501070663811564,205054.88,317,47680,150.41009463722398,1
4,4,0.08535353535353535,243562.49,301,46500,154.48504983388705,1
4,4,0.0,42652.42,318,7220,22.70440251572327,0
0,4,0.0,42628.28,290,6885,23.74137931034483,0
7,4,0.0,43821.42,287,7136,24.864111498257838,0
2,4,0.08589887640449438,243593.55,302,45325,150.08278145695365,1
2,4,0.0845360824742268,242844.82,292,44020,150.75342465753425,1
10,4,0.08428398058252427,213993.8,284,43251,152.29225352112675,1
1,4,0.0,38185.17,287,6675,23.257839721254356,0
14,4,0.0,32591.08,282,6714,23.80851063829787,0
2,4,0.08220140515222482,247573.91,284,42204,148.6056338028169,1
1,4,0.08322622107969152,217854.72,273,39919,146.2234432234432,1
5,4,0.08440594059405941,255285.77,280,41143,146.93928571428572,1
4,4,0.08407407407407408,217335.13999999998,280,41764,149.15714285714284,1
0,4,0.0,52235.17,305,6771,22.2,0
0,4,0.0,39478.83,293,7025,23.976109215017065,0
0,4,0.0,32675.49,281,6839,24.338078291814945,0
0,4,0.0,42859.65,299,7263,24.29096989966555,0
2,4,0.0,40455.81,286,7273,25.43006993006993,0
0,4,0.08379578246392896,272019.22,289,45769,158.37024221453288,1
0,4,0.0,31885.92,297,7135,24.023569023569024,0
1,4,0.0,44361.25,300,7138,23.793333333333333,0
5,4,0.08478015783540023,243536.23,290,45920,158.3448275862069,1
2,4,0.0,48912.6,325,8013,24.655384615384616,0
0,4,0.0,47496.08,294,7467,25.397959183673468,0
2,4,0.0,44871.12,291,7229,24.84192439862543,0
0,4,0.0,47031.56,323,7536,23.3312693498452,0
0,4,0.0,40353.3,286,6622,23.153846153846153,0
0,4,0.0,42163.67,311,7546,24.263665594855304,0
2,4,0.08342450765864333,267025.54,305,46117,151.2032786885246,1
0,4,0.0824235807860262,208490.64,301,45303,150.50830564784053,1
1,4,0.0,35936.31,270,6589,24.403703703703705,0
0,4,0.0,38732.78,315,7539,23.933333333333334,0
1,4,0.08224852071005917,208602.47,280,42683,152.43928571428572,1
1,4,0.0,43800.69,290,6894,23.77241379310345,0
0,4,0.0,44040.39,309,7968,25.78640776699029,0
8,4,0.08333333333333333,283738.82,304,47968,157.78947368421052,1
3,4,0.0,51699.82,297,7042,23.71043771043771,0
2,4,0.0,40400.56,274,6387,23.31021897810219,0
1,4,0.08469730941704036,191286.34,292,45091,154.42123287671234,1
11,4,0.0,49193.11,303,7138,23.557755775577558,0
3,4,0.0,45991.94,321,7667,23.884735202492212,0
4,4,0.0,40188.12,293,7412,25.296928327645052,0
2,4,0.0,37363.73,293,7383,25.197952218430036,0
1,4,0.08293084522502744,289043.84,307,45852,149.35504885993484,1
1,4,0.08558612440191388,236387.02,284,43045,151.56690140845072,1
1,4,0.0,42425.33,305,7031,23.052459016393442,0
4,4,0.0,38239.56,297,7337,24.703703703703702,0
3,4,0.0,41892.77,306,7501,24.513071895424837,0
2,4,0.08153241650294696,275319.5,336,51209,152.4077380952381,1
6,4,0.0,33991.21,270,6838,25.325925925925926,0
3,4,0.083495670995671,264309.04,306,47557,155.41503267973857,1
0,4,0.0,51248.42,320,7866,24.58125,0
0,4,0.0,41018.96,289,7226,25.003460207612456,0
0,4,0.0,42353.69,315,7308,23.2,0
3,4,0.0,37857.84,298,7262,24.369127516778523,0
9,4,0.08437876960193004,247543.08,276,41218,149.34057971014494,1
9,4,0.0,40418.909999999996,283,7038,24.869257950530034,0
0,4,0.08225030084235861,194506.75,278,42464,152.74820143884892,1
4,4,0.0,46297.51,319,7696,24.12539184952978,0
1,4,0.0,48802.840000000004,316,7795,24.667721518987342,0
6,4,0.0,37504.92,310,6964,22.46451612903226,0
2,4,0.0,49456.21,290,7042,24.282758620689656,0
7,4,0.0,30945.87,296,6802,22.97972972972973,0
0,4,0.08310160427807486,240704.59,305,47636,156.18360655737706,1
8,4,0.0,41515.39,282,6521,23.124113475177303,0
15,4,0.0833497536945813,284786.47000000003,330,51203,155.16060606060606,1
0,4,0.08275030156815441,225065.52,297,40898,137.7037037037037,1
1,4,0.0,48353.08,311,7149,22.987138263665596,0
2,4,0.08211297071129707,254470.3,325,47461,146.03384615384616,1
1,4,0.0,42732.18,289,6934,23.993079584775085,0
1,4,0.08398843930635838,220413.98,318,44806,140.8993710691824,1
9,4,0.0,42026.61,314,7309,23.277070063694268,0
1,4,0.0,52744.34,329,7883,23.96048632218845,0
0,4,0.0,49664.67,308,7310,23.733766233766232,0
4,4,0.0827970297029703,225964.02,272,40049,147.2389705882353,1
2,4,0.08105656350053363,263505.92,313,46514,148.6070287539936,1
7,4,0.0,39994.36,320,7533,23.540625,0
1,4,0.0,49072.75,298,7050,23.65771812080537,0
1,4,0.0,32798.37,280,6550,23.392857142857142,0
6,4,0.0,52043.51,311,7462,23.993569131832796,0
7,4,0.08310975609756098,186986.32,271,42475,156.73431734317344,1
0,4,0.0,53757.2,306,7464,24.392156862745097,0
11,4,0.08407297830374753,288833.36,326,51105,156.7638036809816,1
1,4,0.0,41813.3,301,6892,22.897009966777407,0
0,4,0.0,36641.23,300,7414,24.713333333333335,0
4,4,0.08551688843398157,255997.52,327,50132,153.30886850152905,1
0,4,0.08466522678185746,257549.57,307,47542,154.85993485342019,1
3,4,0.08264508928571428,258686.69,302,44364,146.90066225165563,1
3,4,0.0,48444.73,322,7709,23.940993788819874,0
3,4,0.08412874583795782,238461.86,300,45746,152.48666666666668,1
3,4,0.08359188544152744,198670.72,287,41748,145.46341463414635,1
2,4,0.08414364640883978,242433.99,308,45341,147.21103896103895,1
5,4,0.0,43527.45,321,7641,23.80373831775701,0
0,4,0.08652762119503946,276972.82,285,46577,163.4280701754386,1
3,4,0.0,49665.659999999996,305,7502,24.59672131147541,0
2,4,0.0,43696.92,281,7180,25.551601423487543,0
0,4,0.0,49195.11,271,6723,24.80811808118081,0
7,4,0.08304195804195805,221977.29,287,43523,151.64808362369337,1
4,4,0.0832112970711297,313003.52,309,47764,154.57605177993528,1
2,4,0.0,45601.88,284,6963,24.517605633802816,0
3,4,0.0,35911.25,288,6942,24.104166666666668,0
1,4,0.0,36391.28,296,6701,22.638513513513512,0
10,4,0.08352468427095293,239924.84,287,44073,153.56445993031357,1
1,4,0.08312985571587125,259380.12,313,45973,146.87859424920129,1
0,4,0.0,36417.41,289,6796,23.515570934256054,0
3,4,0.0,42008.58,299,7301,24.418060200668897,0
0,4,0.0,41814.66,311,7449,23.95176848874598,0
5,4,0.08448471121177804,298423.03,300,44152,147.17333333333335,1
1,4,0.0,36569.41,285,6573,23.063157894736843,0
4,4,0.08243087557603686,303302.41,292,43632,149.42465753424656,1
8,4,0.0,41332.36,292,6780,23.21917808219178,0
3,4,0.0,45823.31,308,7402,24.032467532467532,0
2,4,0.08528795811518325,283868.16,319,49561,155.36363636363637,1
0,4,0.0,35559.25,281,6611,23.526690391459073,0
5,4,0.0,39476.409999999996,258,6170,23.914728682170544,0
4,4,0.0,40795.57,292,6761,23.154109589041095,0
8,4,0.0828409090909091,261501.63,296,44333,149.77364864864865,1
8,4,0.0,42789.27,276,6601,23.916666666666668,0
1,4,0.08208154506437768,254519.42,309,46230,149.61165048543688,1
0,4,0.0,42235.06,298,6934,23.268456375838927,0
1,4,0.0,51137.42,295,7137,24.19322033898305,0
2,4,0.0,53139.18,318,7404,23.28301886792453,0
0,4,0.08395657418576599,271449.73,276,42605,154.3659420289855,1
1,4,0.0,43532.94,282,6924,24.5531914893617,0
3,4,0.0,37554.32,295,6616,22.427118644067797,0
1,4,0.0,34864.52,273,6643,24.333333333333332,0
4,4,0.0,48557.44,279,6448,23.11111111111111,0
3,4,0.08441835645677696,205376.58,304,49199,161.83881578947367,1
0,4,0.0,34757.340000000004,288,6461,22.43402777777778,0
0,4,0.08465286236297198,225345.32,275,41809,152.03272727272727,1
0,4,0.0,54181.59,324,8012,24.728395061728396,0
9,4,0.0,46785.270000000004,294,7309,24.860544217687075,0
0,4,0.08350754936120791,216252.58,288,43975,152.69097222222223,1
13,4,0.08292025862068966,244631.37,308,46420,150.71428571428572,1
7,4,0.0,42292.11,300,7077,23.59,0
5,4,0.08348571428571429,298485.82,279,44481,159.43010752688173,1
0,4,0.0,52213.35,313,7925,25.319488817891372,0
6,4,0.0,44564.78,300,7465,24.883333333333333,0
12,4,0.0,44229.32,297,7019,23.632996632996633,0
2,4,0.0,42219.2,312,7544,24.17948717948718,0
1,4,0.0,40443.15,307,7472,24.338762214983714,0
6,4,0.0,45319.92,321,7633,23.778816199376948,0
7,4,0.0,38580.11,276,6904,25.014492753623188,0
2,4,0.0,44799.33,304,7345,24.161184210526315,0
4,4,0.0,36556.94,289,7059,24.42560553633218,0
10,4,0.08469036697247707,248551.93,287,44697,155.73867595818814,1
7,4,0.0,42660.32,297,7189,24.205387205387204,0
9,4,0.0,41894.5,316,7389,23.382911392405063,0
1,4,0.08352156057494868,268632.75,324,49484,152.7283950617284,1
2,4,0.08239595050618673,233739.99,293,46179,157.6075085324232,1
2,4,0.0,45278.56,316,7491,23.705696202531644,0
0,4,0.0,40434.409999999996,328,7776,23.70731707317073,0
6,4,0.0,43442.32,290,7220,24.896551724137932,0
5,4,0.0,41744.06,277,6849,24.72563176895307,0
3,4,0.08328025477707007,268547.24,308,47507,154.2435064935065,1
7,4,0.0,42918.909999999996,295,7133,24.17966101694915,0
4,4,0.0,50007.35,337,8088,24.0,0
2,4,0.0,45234.68,306,7636,24.954248366013072,0
2,4,0.0,40547.62,297,7166,24.127946127946128,0
0,4,0.0849440488301119,302453.09,325,51560,158.64615384615385,1
21,4,0.0,36786.159999999996,284,6876,24.211267605633804,0
2,4,0.0818421052631579,204225.84,324,46678,144.0679012345679,1
2,4,0.0,45186.37,308,7258,23.564935064935064,0
2,4,0.0,51736.01,293,7161,24.440273037542664,0
2,4,0.08278688524590164,253917.11,294,45904,156.1360544217687,1
5,4,0.08294930875576037,231400.95,306,44288,144.73202614379085,1
0,4,0.08428571428571428,263484.89,280,44660,159.5,1
2,4,0.08286713286713288,293999.06,316,50517,159.8639240506329,1
3,4,0.0,39014.8,287,6988,24.34843205574913,0
1,4,0.0,35373.5,307,7011,22.8371335504886,0
2,4,0.0,38055.03,284,6996,24.633802816901408,0
0,4,0.0,41994.270000000004,318,7654,24.069182389937108,0
0,4,0.08614790286975717,250916.65,303,46186,152.42904290429044,1
1,4,0.0,51796.8,314,7275,23.168789808917197,0
0,4,0.08274021352313167,219274.37,281,41952,149.29537366548044,1
2,4,0.08619592875318066,213951.3,266,39950,150.18796992481202,1
0,4,0.0,41422.02,278,6428,23.12230215827338,0
10,4,0.0,45039.2,292,6767,23.174657534246574,0
3,4,0.0829050279329609,249293.64,300,45351,151.17,1
19,4,0.08443708609271523,239283.73,303,46169,152.37293729372936,1
1,4,0.0,56024.04,301,7800,25.91362126245847,0
5,4,0.08154960981047939,237180.28,292,43858,150.1986301369863,1
5,4,0.0,36818.77,311,7746,24.906752411575564,0
9,4,0.08331408775981525,227391.86,288,43831,152.19097222222223,1
1,4,0.08379310344827587,232439.07,294,43852,149.156462585034,1
0,4,0.0,46137.12,310,7394,23.851612903225806,0
1,4,0.0,50617.36,319,7601,23.82758620689655,0
4,4,0.08310643564356436,220520.28,266,41104,154.52631578947367,1
4,4,0.08184421534936999,241472.79,292,43814,150.04794520547946,1
0,4,0.0,34374.82,286,6764,23.65034965034965,0
3,4,0.08460743801652894,229847.35,312,49059,157.2403846153846,1
15,4,0.0,54350.4,307,7281,23.71661237785016,0
1,4,0.08318965517241379,230236.05000000002,274,40880,149.1970802919708,1
0,4,0.0,54931.68,316,7838,24.803797468354432,0
0,4,0.08398907103825137,183092.15,303,45328,149.59735973597358,1
0,4,0.0,49765.53,315,7455,23.666666666666668,0
4,4,0.0,50015.75,311,7962,25.60128617363344,0
6,4,0.08371134020618556,239246.4,329,48659,147.89969604863222,1
7,4,0.0843065693430657,249589.39,327,48069,147.0,1
4,4,0.0,45228.63,337,7801,23.148367952522253,0
4,4,0.0,33198.53,299,7420,24.816053511705686,0
1,4,0.0,51674.36,315,8012,25.434920634920633,0
1,4,0.0,48347.74,274,6490,23.686131386861312,0
7,4,0.0,40131.96,286,6772,23.678321678321677,0
7,4,0.0,43947.11,296,7309,24.69256756756757,0
4,4,0.0,39409.9,286,7201,25.178321678321677,0
